trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1788047444.000000027, sequence: 3959 - clear  0.000000000, sequence: 0
source 0 - assert 1788047445.000000028, sequence: 3960 - clear  0.000000000, sequence: 0
source 0 - assert 1788047446.000000009, sequence: 3961 - clear  0.000000000, sequence: 0
source 0 - assert 1788047447.000000006, sequence: 3962 - clear  0.000000000, sequence: 0
source 0 - assert 1788047448.000000006, sequence: 3963 - clear  0.000000000, sequence: 0
source 0 - assert 1788047448.999999989, sequence: 3964 - clear  0.000000000, sequence: 0
source 0 - assert 1788047449.999999990, sequence: 3965 - clear  0.000000000, sequence: 0
source 0 - assert 1788047450.999999991, sequence: 3966 - clear  0.000000000, sequence: 0
source 0 - assert 1788047451.999999992, sequence: 3967 - clear  0.000000000, sequence: 0
source 0 - assert 1788047452.999999994, sequence: 3968 - clear  0.000000000, sequence: 0
source 0 - assert 1788047453.999999995, sequence: 3969 - clear  0.000000000, sequence: 0
source 0 - assert 1788047455.000000015, sequence: 3970 - clear  0.000000000, sequence: 0
source 0 - assert 1788047455.999999998, sequence: 3971 - clear  0.000000000, sequence: 0
source 0 - assert 1788047456.999999999, sequence: 3972 - clear  0.000000000, sequence: 0
source 0 - assert 1788047458.000000019, sequence: 3973 - clear  0.000000000, sequence: 0
source 0 - assert 1788047459.000000001, sequence: 3974 - clear  0.000000000, sequence: 0
source 0 - assert 1788047459.999999984, sequence: 3975 - clear  0.000000000, sequence: 0
source 0 - assert 1788047461.000000004, sequence: 3976 - clear  0.000000000, sequence: 0
source 0 - assert 1788047461.999999987, sequence: 3977 - clear  0.000000000, sequence: 0
source 0 - assert 1788047462.999999988, sequence: 3978 - clear  0.000000000, sequence: 0
source 0 - assert 1788047463.999999989, sequence: 3979 - clear  0.000000000, sequence: 0
source 0 - assert 1788047464.999999990, sequence: 3980 - clear  0.000000000, sequence: 0
source 0 - assert 1788047465.999999992, sequence: 3981 - clear  0.000000000, sequence: 0
source 0 - assert 1788047466.999999993, sequence: 3982 - clear  0.000000000, sequence: 0
source 0 - assert 1788047467.999999976, sequence: 3983 - clear  0.000000000, sequence: 0
source 0 - assert 1788047468.999999996, sequence: 3984 - clear  0.000000000, sequence: 0
source 0 - assert 1788047469.999999979, sequence: 3985 - clear  0.000000000, sequence: 0
source 0 - assert 1788047470.999999999, sequence: 3986 - clear  0.000000000, sequence: 0
source 0 - assert 1788047471.999999982, sequence: 3987 - clear  0.000000000, sequence: 0
source 0 - assert 1788047473.000000002, sequence: 3988 - clear  0.000000000, sequence: 0
source 0 - assert 1788047473.999999985, sequence: 3989 - clear  0.000000000, sequence: 0
source 0 - assert 1788047474.999999987, sequence: 3990 - clear  0.000000000, sequence: 0
source 0 - assert 1788047476.000000007, sequence: 3991 - clear  0.000000000, sequence: 0
source 0 - assert 1788047477.000000008, sequence: 3992 - clear  0.000000000, sequence: 0
source 0 - assert 1788047477.999999991, sequence: 3993 - clear  0.000000000, sequence: 0
source 0 - assert 1788047478.999999992, sequence: 3994 - clear  0.000000000, sequence: 0
source 0 - assert 1788047479.999999994, sequence: 3995 - clear  0.000000000, sequence: 0
source 0 - assert 1788047480.999999995, sequence: 3996 - clear  0.000000000, sequence: 0
source 0 - assert 1788047481.999999997, sequence: 3997 - clear  0.000000000, sequence: 0
source 0 - assert 1788047482.999999998, sequence: 3998 - clear  0.000000000, sequence: 0
source 0 - assert 1788047483.999999981, sequence: 3999 - clear  0.000000000, sequence: 0
source 0 - assert 1788047484.999999982, sequence: 4000 - clear  0.000000000, sequence: 0
source 0 - assert 1788047486.000000003, sequence: 4001 - clear  0.000000000, sequence: 0
source 0 - assert 1788047487.000000004, sequence: 4002 - clear  0.000000000, sequence: 0
source 0 - assert 1788047487.999999987, sequence: 4003 - clear  0.000000000, sequence: 0
source 0 - assert 1788047488.999999989, sequence: 4004 - clear  0.000000000, sequence: 0
source 0 - assert 1788047490.000000009, sequence: 4005 - clear  0.000000000, sequence: 0
source 0 - assert 1788047490.999999992, sequence: 4006 - clear  0.000000000, sequence: 0
source 0 - assert 1788047491.999999993, sequence: 4007 - clear  0.000000000, sequence: 0
source 0 - assert 1788047492.999999976, sequence: 4008 - clear  0.000000000, sequence: 0
source 0 - assert 1788047493.999999996, sequence: 4009 - clear  0.000000000, sequence: 0
source 0 - assert 1788047494.999999979, sequence: 4010 - clear  0.000000000, sequence: 0
source 0 - assert 1788047495.999999980, sequence: 4011 - clear  0.000000000, sequence: 0
source 0 - assert 1788047497.000000000, sequence: 4012 - clear  0.000000000, sequence: 0
source 0 - assert 1788047497.999999983, sequence: 4013 - clear  0.000000000, sequence: 0
source 0 - assert 1788047499.000000003, sequence: 4014 - clear  0.000000000, sequence: 0
source 0 - assert 1788047499.999999987, sequence: 4015 - clear  0.000000000, sequence: 0
source 0 - assert 1788047500.999999988, sequence: 4016 - clear  0.000000000, sequence: 0
source 0 - assert 1788047502.000000008, sequence: 4017 - clear  0.000000000, sequence: 0
source 0 - assert 1788047502.999999991, sequence: 4018 - clear  0.000000000, sequence: 0
source 0 - assert 1788047503.999999993, sequence: 4019 - clear  0.000000000, sequence: 0
source 0 - assert 1788047505.000000013, sequence: 4020 - clear  0.000000000, sequence: 0
source 0 - assert 1788047505.999999978, sequence: 4021 - clear  0.000000000, sequence: 0
source 0 - assert 1788047506.999999997, sequence: 4022 - clear  0.000000000, sequence: 0
source 0 - assert 1788047507.999999999, sequence: 4023 - clear  0.000000000, sequence: 0
source 0 - assert 1788047509.000000000, sequence: 4024 - clear  0.000000000, sequence: 0
source 0 - assert 1788047510.000000020, sequence: 4025 - clear  0.000000000, sequence: 0
source 0 - assert 1788047511.000000003, sequence: 4026 - clear  0.000000000, sequence: 0
source 0 - assert 1788047511.999999986, sequence: 4027 - clear  0.000000000, sequence: 0
source 0 - assert 1788047512.999999987, sequence: 4028 - clear  0.000000000, sequence: 0
source 0 - assert 1788047514.000000025, sequence: 4029 - clear  0.000000000, sequence: 0
source 0 - assert 1788047514.999999990, sequence: 4030 - clear  0.000000000, sequence: 0
source 0 - assert 1788047516.000000010, sequence: 4031 - clear  0.000000000, sequence: 0
source 0 - assert 1788047517.000000011, sequence: 4032 - clear  0.000000000, sequence: 0
source 0 - assert 1788047517.999999994, sequence: 4033 - clear  0.000000000, sequence: 0
source 0 - assert 1788047518.999999995, sequence: 4034 - clear  0.000000000, sequence: 0
source 0 - assert 1788047520.000000015, sequence: 4035 - clear  0.000000000, sequence: 0
source 0 - assert 1788047520.999999998, sequence: 4036 - clear  0.000000000, sequence: 0
source 0 - assert 1788047521.999999999, sequence: 4037 - clear  0.000000000, sequence: 0
source 0 - assert 1788047523.000000001, sequence: 4038 - clear  0.000000000, sequence: 0
source 0 - assert 1788047524.000000002, sequence: 4039 - clear  0.000000000, sequence: 0
source 0 - assert 1788047525.000000022, sequence: 4040 - clear  0.000000000, sequence: 0
source 0 - assert 1788047526.000000005, sequence: 4041 - clear  0.000000000, sequence: 0
source 0 - assert 1788047527.000000006, sequence: 4042 - clear  0.000000000, sequence: 0
source 0 - assert 1788047527.999999989, sequence: 4043 - clear  0.000000000, sequence: 0
source 0 - assert 1788047528.999999990, sequence: 4044 - clear  0.000000000, sequence: 0
source 0 - assert 1788047529.999999992, sequence: 4045 - clear  0.000000000, sequence: 0
source 0 - assert 1788047530.999999993, sequence: 4046 - clear  0.000000000, sequence: 0
source 0 - assert 1788047532.000000013, sequence: 4047 - clear  0.000000000, sequence: 0
source 0 - assert 1788047532.999999996, sequence: 4048 - clear  0.000000000, sequence: 0
source 0 - assert 1788047533.999999978, sequence: 4049 - clear  0.000000000, sequence: 0
source 0 - assert 1788047534.999999998, sequence: 4050 - clear  0.000000000, sequence: 0
source 0 - assert 1788047536.000000000, sequence: 4051 - clear  0.000000000, sequence: 0
source 0 - assert 1788047537.000000001, sequence: 4052 - clear  0.000000000, sequence: 0
source 0 - assert 1788047537.999999984, sequence: 4053 - clear  0.000000000, sequence: 0
source 0 - assert 1788047539.000000004, sequence: 4054 - clear  0.000000000, sequence: 0
source 0 - assert 1788047540.000000005, sequence: 4055 - clear  0.000000000, sequence: 0
source 0 - assert 1788047541.000000006, sequence: 4056 - clear  0.000000000, sequence: 0
source 0 - assert 1788047541.999999989, sequence: 4057 - clear  0.000000000, sequence: 0
source 0 - assert 1788047543.000000009, sequence: 4058 - clear  0.000000000, sequence: 0
source 0 - assert 1788047544.000000010, sequence: 4059 - clear  0.000000000, sequence: 0
source 0 - assert 1788047544.999999993, sequence: 4060 - clear  0.000000000, sequence: 0
source 0 - assert 1788047545.999999994, sequence: 4061 - clear  0.000000000, sequence: 0
source 0 - assert 1788047546.999999996, sequence: 4062 - clear  0.000000000, sequence: 0
source 0 - assert 1788047547.999999997, sequence: 4063 - clear  0.000000000, sequence: 0
source 0 - assert 1788047549.000000017, sequence: 4064 - clear  0.000000000, sequence: 0
source 0 - assert 1788047550.000000000, sequence: 4065 - clear  0.000000000, sequence: 0
source 0 - assert 1788047551.000000001, sequence: 4066 - clear  0.000000000, sequence: 0
source 0 - assert 1788047552.000000002, sequence: 4067 - clear  0.000000000, sequence: 0
source 0 - assert 1788047553.000000004, sequence: 4068 - clear  0.000000000, sequence: 0
source 0 - assert 1788047554.000000005, sequence: 4069 - clear  0.000000000, sequence: 0
source 0 - assert 1788047554.999999988, sequence: 4070 - clear  0.000000000, sequence: 0
source 0 - assert 1788047555.999999989, sequence: 4071 - clear  0.000000000, sequence: 0
source 0 - assert 1788047556.999999991, sequence: 4072 - clear  0.000000000, sequence: 0
source 0 - assert 1788047557.999999992, sequence: 4073 - clear  0.000000000, sequence: 0
source 0 - assert 1788047558.999999994, sequence: 4074 - clear  0.000000000, sequence: 0
source 0 - assert 1788047559.999999995, sequence: 4075 - clear  0.000000000, sequence: 0
source 0 - assert 1788047560.999999996, sequence: 4076 - clear  0.000000000, sequence: 0
source 0 - assert 1788047561.999999998, sequence: 4077 - clear  0.000000000, sequence: 0
source 0 - assert 1788047562.999999999, sequence: 4078 - clear  0.000000000, sequence: 0
source 0 - assert 1788047564.000000001, sequence: 4079 - clear  0.000000000, sequence: 0
source 0 - assert 1788047565.000000002, sequence: 4080 - clear  0.000000000, sequence: 0
source 0 - assert 1788047565.999999985, sequence: 4081 - clear  0.000000000, sequence: 0
source 0 - assert 1788047566.999999986, sequence: 4082 - clear  0.000000000, sequence: 0
source 0 - assert 1788047568.000000024, sequence: 4083 - clear  0.000000000, sequence: 0
source 0 - assert 1788047569.000000026, sequence: 4084 - clear  0.000000000, sequence: 0
source 0 - assert 1788047569.999999990, sequence: 4085 - clear  0.000000000, sequence: 0
source 0 - assert 1788047571.000000010, sequence: 4086 - clear  0.000000000, sequence: 0
source 0 - assert 1788047571.999999993, sequence: 4087 - clear  0.000000000, sequence: 0
source 0 - assert 1788047572.999999994, sequence: 4088 - clear  0.000000000, sequence: 0
source 0 - assert 1788047573.999999977, sequence: 4089 - clear  0.000000000, sequence: 0
source 0 - assert 1788047574.999999997, sequence: 4090 - clear  0.000000000, sequence: 0
source 0 - assert 1788047575.999999998, sequence: 4091 - clear  0.000000000, sequence: 0
source 0 - assert 1788047576.999999999, sequence: 4092 - clear  0.000000000, sequence: 0
source 0 - assert 1788047578.000000001, sequence: 4093 - clear  0.000000000, sequence: 0
source 0 - assert 1788047579.000000002, sequence: 4094 - clear  0.000000000, sequence: 0
source 0 - assert 1788047579.999999985, sequence: 4095 - clear  0.000000000, sequence: 0
source 0 - assert 1788047581.000000005, sequence: 4096 - clear  0.000000000, sequence: 0
source 0 - assert 1788047582.000000025, sequence: 4097 - clear  0.000000000, sequence: 0
source 0 - assert 1788047583.000000008, sequence: 4098 - clear  0.000000000, sequence: 0
source 0 - assert 1788047583.999999991, sequence: 4099 - clear  0.000000000, sequence: 0
source 0 - assert 1788047584.999999992, sequence: 4100 - clear  0.000000000, sequence: 0
source 0 - assert 1788047585.999999994, sequence: 4101 - clear  0.000000000, sequence: 0
source 0 - assert 1788047587.000000013, sequence: 4102 - clear  0.000000000, sequence: 0
source 0 - assert 1788047588.000000015, sequence: 4103 - clear  0.000000000, sequence: 0
source 0 - assert 1788047588.999999998, sequence: 4104 - clear  0.000000000, sequence: 0
source 0 - assert 1788047589.999999999, sequence: 4105 - clear  0.000000000, sequence: 0
source 0 - assert 1788047591.000000000, sequence: 4106 - clear  0.000000000, sequence: 0
source 0 - assert 1788047592.000000002, sequence: 4107 - clear  0.000000000, sequence: 0
source 0 - assert 1788047593.000000003, sequence: 4108 - clear  0.000000000, sequence: 0
source 0 - assert 1788047594.000000004, sequence: 4109 - clear  0.000000000, sequence: 0
source 0 - assert 1788047594.999999987, sequence: 4110 - clear  0.000000000, sequence: 0
source 0 - assert 1788047596.000000007, sequence: 4111 - clear  0.000000000, sequence: 0
source 0 - assert 1788047596.999999990, sequence: 4112 - clear  0.000000000, sequence: 0
source 0 - assert 1788047598.000000010, sequence: 4113 - clear  0.000000000, sequence: 0
source 0 - assert 1788047598.999999992, sequence: 4114 - clear  0.000000000, sequence: 0
source 0 - assert 1788047600.000000012, sequence: 4115 - clear  0.000000000, sequence: 0
source 0 - assert 1788047601.000000014, sequence: 4116 - clear  0.000000000, sequence: 0
source 0 - assert 1788047601.999999978, sequence: 4117 - clear  0.000000000, sequence: 0
source 0 - assert 1788047602.999999998, sequence: 4118 - clear  0.000000000, sequence: 0
source 0 - assert 1788047603.999999981, sequence: 4119 - clear  0.000000000, sequence: 0
source 0 - assert 1788047605.000000001, sequence: 4120 - clear  0.000000000, sequence: 0
source 0 - assert 1788047605.999999983, sequence: 4121 - clear  0.000000000, sequence: 0
source 0 - assert 1788047607.000000003, sequence: 4122 - clear  0.000000000, sequence: 0
source 0 - assert 1788047608.000000005, sequence: 4123 - clear  0.000000000, sequence: 0
source 0 - assert 1788047609.000000024, sequence: 4124 - clear  0.000000000, sequence: 0
source 0 - assert 1788047610.000000007, sequence: 4125 - clear  0.000000000, sequence: 0
source 0 - assert 1788047611.000000009, sequence: 4126 - clear  0.000000000, sequence: 0
source 0 - assert 1788047612.000000028, sequence: 4127 - clear  0.000000000, sequence: 0
source 0 - assert 1788047613.000000011, sequence: 4128 - clear  0.000000000, sequence: 0
source 0 - assert 1788047613.999999994, sequence: 4129 - clear  0.000000000, sequence: 0
source 0 - assert 1788047615.000000014, sequence: 4130 - clear  0.000000000, sequence: 0
source 0 - assert 1788047615.999999997, sequence: 4131 - clear  0.000000000, sequence: 0
source 0 - assert 1788047616.999999998, sequence: 4132 - clear  0.000000000, sequence: 0
source 0 - assert 1788047617.999999999, sequence: 4133 - clear  0.000000000, sequence: 0
source 0 - assert 1788047618.999999982, sequence: 4134 - clear  0.000000000, sequence: 0
source 0 - assert 1788047620.000000002, sequence: 4135 - clear  0.000000000, sequence: 0
source 0 - assert 1788047621.000000004, sequence: 4136 - clear  0.000000000, sequence: 0
source 0 - assert 1788047622.000000005, sequence: 4137 - clear  0.000000000, sequence: 0
source 0 - assert 1788047623.000000006, sequence: 4138 - clear  0.000000000, sequence: 0
source 0 - assert 1788047624.000000008, sequence: 4139 - clear  0.000000000, sequence: 0
source 0 - assert 1788047625.000000009, sequence: 4140 - clear  0.000000000, sequence: 0
source 0 - assert 1788047626.000000010, sequence: 4141 - clear  0.000000000, sequence: 0
source 0 - assert 1788047626.999999975, sequence: 4142 - clear  0.000000000, sequence: 0
source 0 - assert 1788047628.000000013, sequence: 4143 - clear  0.000000000, sequence: 0
source 0 - assert 1788047629.000000014, sequence: 4144 - clear  0.000000000, sequence: 0
source 0 - assert 1788047629.999999997, sequence: 4145 - clear  0.000000000, sequence: 0
source 0 - assert 1788047631.000000017, sequence: 4146 - clear  0.000000000, sequence: 0
source 0 - assert 1788047632.000000000, sequence: 4147 - clear  0.000000000, sequence: 0
source 0 - assert 1788047633.000000001, sequence: 4148 - clear  0.000000000, sequence: 0
source 0 - assert 1788047634.000000002, sequence: 4149 - clear  0.000000000, sequence: 0
source 0 - assert 1788047635.000000004, sequence: 4150 - clear  0.000000000, sequence: 0
source 0 - assert 1788047636.000000024, sequence: 4151 - clear  0.000000000, sequence: 0
source 0 - assert 1788047637.000000006, sequence: 4152 - clear  0.000000000, sequence: 0
source 0 - assert 1788047637.999999989, sequence: 4153 - clear  0.000000000, sequence: 0
source 0 - assert 1788047638.999999990, sequence: 4154 - clear  0.000000000, sequence: 0
source 0 - assert 1788047639.999999973, sequence: 4155 - clear  0.000000000, sequence: 0
source 0 - assert 1788047641.000000011, sequence: 4156 - clear  0.000000000, sequence: 0
source 0 - assert 1788047642.000000013, sequence: 4157 - clear  0.000000000, sequence: 0
source 0 - assert 1788047643.000000014, sequence: 4158 - clear  0.000000000, sequence: 0
source 0 - assert 1788047643.999999997, sequence: 4159 - clear  0.000000000, sequence: 0
source 0 - assert 1788047644.999999998, sequence: 4160 - clear  0.000000000, sequence: 0
source 0 - assert 1788047646.000000000, sequence: 4161 - clear  0.000000000, sequence: 0
source 0 - assert 1788047647.000000001, sequence: 4162 - clear  0.000000000, sequence: 0
source 0 - assert 1788047647.999999984, sequence: 4163 - clear  0.000000000, sequence: 0
source 0 - assert 1788047648.999999985, sequence: 4164 - clear  0.000000000, sequence: 0
source 0 - assert 1788047650.000000005, sequence: 4165 - clear  0.000000000, sequence: 0
source 0 - assert 1788047651.000000006, sequence: 4166 - clear  0.000000000, sequence: 0
source 0 - assert 1788047652.000000008, sequence: 4167 - clear  0.000000000, sequence: 0
source 0 - assert 1788047652.999999990, sequence: 4168 - clear  0.000000000, sequence: 0
source 0 - assert 1788047653.999999992, sequence: 4169 - clear  0.000000000, sequence: 0
source 0 - assert 1788047654.999999993, sequence: 4170 - clear  0.000000000, sequence: 0
source 0 - assert 1788047655.999999994, sequence: 4171 - clear  0.000000000, sequence: 0
source 0 - assert 1788047656.999999996, sequence: 4172 - clear  0.000000000, sequence: 0
source 0 - assert 1788047657.999999997, sequence: 4173 - clear  0.000000000, sequence: 0
source 0 - assert 1788047658.999999998, sequence: 4174 - clear  0.000000000, sequence: 0
source 0 - assert 1788047660.000000000, sequence: 4175 - clear  0.000000000, sequence: 0
source 0 - assert 1788047661.000000001, sequence: 4176 - clear  0.000000000, sequence: 0
source 0 - assert 1788047662.000000002, sequence: 4177 - clear  0.000000000, sequence: 0
source 0 - assert 1788047662.999999985, sequence: 4178 - clear  0.000000000, sequence: 0
source 0 - assert 1788047664.000000005, sequence: 4179 - clear  0.000000000, sequence: 0
source 0 - assert 1788047665.000000007, sequence: 4180 - clear  0.000000000, sequence: 0
source 0 - assert 1788047665.999999989, sequence: 4181 - clear  0.000000000, sequence: 0
source 0 - assert 1788047666.999999972, sequence: 4182 - clear  0.000000000, sequence: 0
source 0 - assert 1788047667.999999992, sequence: 4183 - clear  0.000000000, sequence: 0
source 0 - assert 1788047668.999999993, sequence: 4184 - clear  0.000000000, sequence: 0
source 0 - assert 1788047669.999999995, sequence: 4185 - clear  0.000000000, sequence: 0
source 0 - assert 1788047670.999999996, sequence: 4186 - clear  0.000000000, sequence: 0
source 0 - assert 1788047671.999999998, sequence: 4187 - clear  0.000000000, sequence: 0
source 0 - assert 1788047672.999999999, sequence: 4188 - clear  0.000000000, sequence: 0
source 0 - assert 1788047674.000000001, sequence: 4189 - clear  0.000000000, sequence: 0
source 0 - assert 1788047675.000000002, sequence: 4190 - clear  0.000000000, sequence: 0
source 0 - assert 1788047675.999999985, sequence: 4191 - clear  0.000000000, sequence: 0
source 0 - assert 1788047677.000000005, sequence: 4192 - clear  0.000000000, sequence: 0
source 0 - assert 1788047678.000000025, sequence: 4193 - clear  0.000000000, sequence: 0
source 0 - assert 1788047678.999999989, sequence: 4194 - clear  0.000000000, sequence: 0
source 0 - assert 1788047679.999999990, sequence: 4195 - clear  0.000000000, sequence: 0
source 0 - assert 1788047680.999999992, sequence: 4196 - clear  0.000000000, sequence: 0
source 0 - assert 1788047681.999999993, sequence: 4197 - clear  0.000000000, sequence: 0
source 0 - assert 1788047682.999999994, sequence: 4198 - clear  0.000000000, sequence: 0
source 0 - assert 1788047683.999999996, sequence: 4199 - clear  0.000000000, sequence: 0
source 0 - assert 1788047684.999999979, sequence: 4200 - clear  0.000000000, sequence: 0
source 0 - assert 1788047685.999999999, sequence: 4201 - clear  0.000000000, sequence: 0
source 0 - assert 1788047686.999999981, sequence: 4202 - clear  0.000000000, sequence: 0
source 0 - assert 1788047688.000000001, sequence: 4203 - clear  0.000000000, sequence: 0
source 0 - assert 1788047689.000000003, sequence: 4204 - clear  0.000000000, sequence: 0
source 0 - assert 1788047690.000000004, sequence: 4205 - clear  0.000000000, sequence: 0
source 0 - assert 1788047690.999999987, sequence: 4206 - clear  0.000000000, sequence: 0
source 0 - assert 1788047692.000000007, sequence: 4207 - clear  0.000000000, sequence: 0
source 0 - assert 1788047692.999999990, sequence: 4208 - clear  0.000000000, sequence: 0
source 0 - assert 1788047693.999999991, sequence: 4209 - clear  0.000000000, sequence: 0
source 0 - assert 1788047694.999999993, sequence: 4210 - clear  0.000000000, sequence: 0
source 0 - assert 1788047696.000000012, sequence: 4211 - clear  0.000000000, sequence: 0
source 0 - assert 1788047696.999999977, sequence: 4212 - clear  0.000000000, sequence: 0
source 0 - assert 1788047697.999999997, sequence: 4213 - clear  0.000000000, sequence: 0
source 0 - assert 1788047699.000000017, sequence: 4214 - clear  0.000000000, sequence: 0
source 0 - assert 1788047700.000000000, sequence: 4215 - clear  0.000000000, sequence: 0
source 0 - assert 1788047701.000000001, sequence: 4216 - clear  0.000000000, sequence: 0
source 0 - assert 1788047702.000000003, sequence: 4217 - clear  0.000000000, sequence: 0
source 0 - assert 1788047703.000000004, sequence: 4218 - clear  0.000000000, sequence: 0
source 0 - assert 1788047704.000000005, sequence: 4219 - clear  0.000000000, sequence: 0
source 0 - assert 1788047705.000000007, sequence: 4220 - clear  0.000000000, sequence: 0
source 0 - assert 1788047706.000000008, sequence: 4221 - clear  0.000000000, sequence: 0
source 0 - assert 1788047706.999999991, sequence: 4222 - clear  0.000000000, sequence: 0
source 0 - assert 1788047707.999999992, sequence: 4223 - clear  0.000000000, sequence: 0
source 0 - assert 1788047709.000000012, sequence: 4224 - clear  0.000000000, sequence: 0
source 0 - assert 1788047709.999999995, sequence: 4225 - clear  0.000000000, sequence: 0
source 0 - assert 1788047711.000000015, sequence: 4226 - clear  0.000000000, sequence: 0
source 0 - assert 1788047711.999999998, sequence: 4227 - clear  0.000000000, sequence: 0
source 0 - assert 1788047712.999999999, sequence: 4228 - clear  0.000000000, sequence: 0
source 0 - assert 1788047714.000000000, sequence: 4229 - clear  0.000000000, sequence: 0
source 0 - assert 1788047715.000000002, sequence: 4230 - clear  0.000000000, sequence: 0
source 0 - assert 1788047716.000000003, sequence: 4231 - clear  0.000000000, sequence: 0
source 0 - assert 1788047716.999999986, sequence: 4232 - clear  0.000000000, sequence: 0
source 0 - assert 1788047717.999999987, sequence: 4233 - clear  0.000000000, sequence: 0
source 0 - assert 1788047719.000000007, sequence: 4234 - clear  0.000000000, sequence: 0
source 0 - assert 1788047719.999999990, sequence: 4235 - clear  0.000000000, sequence: 0
source 0 - assert 1788047720.999999991, sequence: 4236 - clear  0.000000000, sequence: 0
source 0 - assert 1788047721.999999993, sequence: 4237 - clear  0.000000000, sequence: 0
source 0 - assert 1788047722.999999994, sequence: 4238 - clear  0.000000000, sequence: 0
source 0 - assert 1788047723.999999995, sequence: 4239 - clear  0.000000000, sequence: 0
source 0 - assert 1788047724.999999997, sequence: 4240 - clear  0.000000000, sequence: 0
source 0 - assert 1788047725.999999998, sequence: 4241 - clear  0.000000000, sequence: 0
source 0 - assert 1788047726.999999999, sequence: 4242 - clear  0.000000000, sequence: 0
source 0 - assert 1788047728.000000001, sequence: 4243 - clear  0.000000000, sequence: 0
source 0 - assert 1788047729.000000002, sequence: 4244 - clear  0.000000000, sequence: 0
source 0 - assert 1788047730.000000003, sequence: 4245 - clear  0.000000000, sequence: 0
source 0 - assert 1788047731.000000005, sequence: 4246 - clear  0.000000000, sequence: 0
source 0 - assert 1788047732.000000006, sequence: 4247 - clear  0.000000000, sequence: 0
